Generation,BestFitness
532,0.00841409762564782
533,0.00841409762564782
534,0.00841409762564782
535,0.00841409762564782
536,0.00841409762564782
537,0.00841409762564782
538,0.00841409762564782
539,0.00841409762564782
540,0.00841409762564782
541,0.00841409762564782
542,0.00841409762564782
543,0.00841409762564782
544,0.00841409762564782
545,0.00841409762564782
546,0.00841409762564782
547,0.00841409762564782
548,0.00841409762564782
549,0.00841409762564782
550,0.00841409762564782
551,0.00841409762564782
552,0.00841409762564782
553,0.00841409762564782
554,0.00841409762564782
555,0.00841409762564782
556,0.00841409762564782
557,0.00841409762564782
558,0.00841409762564782
559,0.00841409762564782
560,0.00841409762564782
561,0.00841409762564782
562,0.00841409762564782
563,0.00841409762564782
564,0.00841409762564782
565,0.00841409762564782
566,0.00841409762564782
567,0.00841409762564782
568,0.00841409762564782
569,0.00841409762564782
570,0.00841409762564782
571,0.008413939535758275
572,0.008413939535758275
573,0.008413939535758275
574,0.008413939535758275
575,0.008413939535758275
576,0.008413939535758275
577,0.008413939535758275
578,0.008413939535758275
579,0.008413939535758275
580,0.008413939535758275
581,0.008413939535758275
582,0.008413939535758275
583,0.008413939535758275
584,0.008413840599336697
585,0.008413840599336697
586,0.008413494437427133
587,0.008413494437427133
588,0.008413494437427133
589,0.008413494437427133
590,0.008413453617158154
591,0.008412083421688508
592,0.008412083421688508
593,0.008411253123037029
594,0.008411114315813997
595,0.008411114315813997
596,0.008411114315813997
597,0.008411114315813997
598,0.008411114315813997
599,0.008411114315813997
600,0.008411114315813997
601,0.008411114315813997
602,0.008411114315813997
603,0.008411114315813997
604,0.008411114315813997
605,0.00841094350886906
606,0.00841094350886906
607,0.00841094350886906
608,0.00841094350886906
609,0.00841094350886906
610,0.00841094350886906
611,0.00841094350886906
612,0.00841094350886906
613,0.00841094350886906
614,0.00841094350886906
615,0.00841094350886906
616,0.00841094350886906
617,0.00841094350886906
618,0.00841094350886906
619,0.00841094350886906
620,0.00841094350886906
621,0.00841094350886906
622,0.00841094350886906
623,0.00841094350886906
624,0.00841094350886906
625,0.00841094350886906
626,0.00841094350886906
627,0.00841094350886906
628,0.00841094350886906
629,0.00841094350886906
630,0.008408301485191179
631,0.008408301485191179
632,0.008408301485191179
633,0.008408301485191179
634,0.008408301485191179
635,0.008408301485191179
636,0.008408301485191179
637,0.008408301485191179
638,0.008408301485191179
639,0.008408301485191179
640,0.008408301485191179
641,0.008408284832611634
642,0.008408284832611634
643,0.008408284832611634
644,0.008408284832611634
645,0.008408284832611634
646,0.008408284832611634
647,0.008408284832611634
648,0.008408284832611634
649,0.008408284832611634
650,0.008408284832611634
651,0.008408284832611634
652,0.008408284832611634
653,0.008408284832611634
654,0.008408284832611634
655,0.008408284832611634
656,0.008408284832611634
657,0.008408284832611634
658,0.008408284832611634
659,0.008408284832611634
660,0.008408284832611634
661,0.008408284832611634
662,0.008408284832611634
663,0.008408284832611634
664,0.008408284832611634
665,0.008408284832611634
666,0.008408284832611634
667,0.008408284832611634
668,0.008408284832611634
669,0.008408284832611634
670,0.008407597181729759
671,0.008407597181729759
672,0.008407597181729759
673,0.008407597181729759
674,0.008407597181729759
675,0.008407597181729759
676,0.008407597181729759
677,0.008407597181729759
678,0.008407597181729759
679,0.008407597181729759
680,0.008407597181729759
681,0.008407597181729759
682,0.008407597181729759
683,0.008407597181729759
684,0.008407597181729759
685,0.008407597181729759
686,0.008407597181729759
687,0.008407597181729759
688,0.008407597181729759
689,0.008407597181729759
690,0.008407597181729759
691,0.008407597181729759
692,0.008407597181729759
693,0.008405339056175668
694,0.008405339056175668
695,0.008405339056175668
696,0.008405339056175668
697,0.008405339056175668
698,0.008405339056175668
699,0.008405339056175668
700,0.008405339056175668
701,0.008405339056175668
702,0.008405339056175668
703,0.008405339056175668
704,0.008405339056175668
705,0.008405339056175668
706,0.008405339056175668
707,0.008405339056175668
708,0.008405339056175668
709,0.008405339056175668
710,0.008405339056175668
711,0.008405339056175668
712,0.008405339056175668
713,0.008405339056175668
714,0.008405339056175668
715,0.008405339056175668
716,0.008405339056175668
717,0.008405339056175668
718,0.008405339056175668
719,0.008405339056175668
720,0.008405339056175668
721,0.008405339056175668
722,0.008405339056175668
723,0.008405339056175668
724,0.008405339056175668
725,0.008405339056175668
726,0.008405339056175668
727,0.008405339056175668
728,0.008405339056175668
729,0.008405339056175668
730,0.008405339056175668
731,0.008405339056175668
732,0.008405339056175668
733,0.008405339056175668
734,0.008405339056175668
735,0.008405339056175668
736,0.008403049745547059
737,0.008403049745547059
738,0.008403049745547059
739,0.008403049745547059
740,0.008403049745547059
741,0.008403049745547059
742,0.008403049745547059
743,0.008402250680614828
744,0.008402226278116728
745,0.008402226278116728
746,0.008402226278116728
747,0.008402226278116728
748,0.008402226278116728
749,0.008402226278116728
750,0.008402226278116728
751,0.008402226278116728
752,0.008402226278116728
753,0.008402226278116728
754,0.008402226278116728
755,0.008401897326713028
756,0.008401897326713028
757,0.008401897326713028
758,0.008401897326713028
759,0.008401897326713028
760,0.008401897326713028
761,0.008401897326713028
762,0.008401897326713028
763,0.008401897326713028
764,0.00840150749663887
765,0.00840150749663887
766,0.00840150749663887
767,0.00840150749663887
768,0.00840150749663887
769,0.00840150749663887
770,0.00840150749663887
771,0.00840150749663887
772,0.00840150749663887
773,0.00840150749663887
774,0.00840150749663887
775,0.00840150749663887
776,0.00840150749663887
777,0.00840150749663887
778,0.00840150749663887
779,0.00840150749663887
780,0.00840150749663887
781,0.00840150749663887
782,0.00840150749663887
783,0.00840150749663887
784,0.00840150749663887
785,0.00840150749663887
786,0.00840150749663887
787,0.00840150749663887
788,0.00840150749663887
789,0.00840150749663887
790,0.00840150749663887
791,0.00840150749663887
792,0.00840150749663887
793,0.00840150749663887
794,0.00840150749663887
795,0.00840150749663887
796,0.00840150749663887
797,0.00840150749663887
798,0.008401057611351534
799,0.008401057611351534
800,0.008401057611351534
801,0.008401057611351534
802,0.008401057611351534
803,0.008401057611351534
804,0.008401050615271985
805,0.008401050615271985
806,0.008401050615271985
807,0.008401050615271985
808,0.008401050615271985
809,0.008401050615271985
810,0.008401050615271985
811,0.008401050615271985
812,0.008401050615271985
813,0.008401050615271985
814,0.008401050615271985
815,0.008401050615271985
816,0.008401050615271985
817,0.008401050615271985
818,0.008401050615271985
819,0.008401050615271985
820,0.008401050615271985
821,0.008401050615271985
822,0.008401050615271985
823,0.008401050615271985
824,0.008401050615271985
825,0.008401050615271985
826,0.008401050615271985
827,0.008401050615271985
828,0.008401050615271985
829,0.008401050615271985
830,0.008401050615271985
831,0.008401050615271985
832,0.008401050615271985
833,0.008401050615271985
834,0.008401050615271985
835,0.008401050615271985
836,0.008401050615271985
837,0.008401050615271985
838,0.008400923021521558
839,0.008400923021521558
840,0.008400923021521558
841,0.008400896577692881
842,0.008400896577692881
843,0.008400896577692881
844,0.008400896577692881
845,0.008400896577692881
846,0.008400896577692881
847,0.008400896577692881
848,0.008400896577692881
849,0.008400896577692881
850,0.008400896577692881
851,0.008400896577692881
852,0.008400896577692881
853,0.008400896577692881
854,0.008400896577692881
855,0.008400896577692881
856,0.008400896577692881
857,0.008400896577692881
858,0.008400896577692881
859,0.008400896577692881
860,0.008400896577692881
861,0.008400896577692881
862,0.008400896577692881
863,0.008400896577692881
864,0.008400896577692881
865,0.008400896577692881
866,0.008400896577692881
867,0.008400896577692881
868,0.008400896577692881
869,0.008400896577692881
870,0.008400896577692881
871,0.008400896577692881
872,0.008400896577692881
873,0.008400896577692881
874,0.008400896577692881
875,0.008400896577692881
876,0.008400896577692881
877,0.008400896577692881
878,0.008400896577692881
879,0.008400896577692881
880,0.008400896577692881
881,0.008400896577692881
882,0.008400896577692881
883,0.008400896577692881
884,0.008400896577692881
885,0.008400896577692881
886,0.008400896577692881
887,0.008400896577692881
888,0.008400896577692881
889,0.008400896577692881
890,0.008400896577692881
891,0.008400896577692881
892,0.008400682451969968
893,0.008400682451969968
894,0.008400682451969968
895,0.008400682451969968
896,0.008400682451969968
897,0.008400682451969968
898,0.008400682451969968
899,0.008400682451969968
900,0.008400682451969968
901,0.008400682451969968
902,0.008400682451969968
903,0.008400682451969968
904,0.008400682451969968
905,0.008400682451969968
906,0.008400682451969968
907,0.008400682451969968
908,0.008400682451969968
909,0.008400682451969968
910,0.008400682451969968
911,0.008400682451969968
912,0.008400682451969968
913,0.008400682451969968
914,0.008400682451969968
915,0.008400682451969968
916,0.008400682451969968
917,0.008400682451969968
918,0.008400682451969968
919,0.008400682451969968
920,0.008400682451969968
921,0.008400682451969968
922,0.008400682451969968
923,0.008400682451969968
924,0.008400682451969968
925,0.008400682451969968
926,0.008400682451969968
927,0.008400505941829471
928,0.008400505941829471
929,0.008400505941829471
930,0.008400505941829471
931,0.008400505941829471
932,0.008400505941829471
933,0.008400505941829471
934,0.008400505941829471
935,0.008400505941829471
936,0.008400505941829471
937,0.008400505941829471
938,0.008400505941829471
939,0.008400505941829471
940,0.008400505941829471
941,0.008400505941829471
942,0.008400505941829471
943,0.008400505941829471
944,0.008400505941829471
945,0.008400505941829471
946,0.008400505941829471
947,0.008400505941829471
948,0.008400505941829471
949,0.008400505941829471
950,0.008400505941829471
951,0.008400505941829471
952,0.008400505941829471
953,0.008400505941829471
954,0.008400505941829471
955,0.008400505941829471
956,0.008400505941829471
957,0.008400505941829471
958,0.008400505941829471
959,0.00840039671909032
960,0.00840039671909032
961,0.00840039671909032
962,0.00840039671909032
963,0.00840039671909032
964,0.00840039671909032
965,0.00840039671909032
966,0.00840039671909032
967,0.00840039671909032
968,0.00840039671909032
969,0.00840039671909032
970,0.00840039671909032
971,0.00840039671909032
972,0.00840039671909032
973,0.00840039671909032
974,0.00840039671909032
975,0.00840039671909032
976,0.00840039671909032
977,0.00840039671909032
978,0.00840039671909032
979,0.00840039671909032
980,0.00840039671909032
981,0.00840039671909032
982,0.00840039671909032
983,0.00840039671909032
984,0.00840039671909032
985,0.00840039671909032
986,0.00840039671909032
987,0.00840039671909032
988,0.00840039671909032
989,0.00840039671909032
990,0.00840039671909032
991,0.00840039671909032
992,0.00840039671909032
993,0.008400327947009179
994,0.008400327947009179
995,0.008400327947009179
996,0.008400327947009179
997,0.008400327947009179
998,0.008400327947009179
999,0.008400327947009179
1000,0.008400327947009179
1001,0.008400327947009179
1002,0.008400327947009179
1003,0.008400327947009179
1004,0.008400327947009179
1005,0.008400327947009179
1006,0.008400327947009179
1007,0.008400327947009179
1008,0.008400327947009179
1009,0.008400327947009179
1010,0.008400327947009179
1011,0.008400327947009179
1012,0.008400327947009179
1013,0.008400327947009179
1014,0.008400327947009179
1015,0.008400327947009179
1016,0.008400327947009179
1017,0.008400327947009179
1018,0.008400327947009179
1019,0.008400327947009179
1020,0.008400327947009179
1021,0.008400327947009179
1022,0.008400295584219947
1023,0.008400295584219947
1024,0.008400260903390418
1025,0.008400260903390418
1026,0.008400253147467805
1027,0.008400253147467805
1028,0.008400253147467805
1029,0.008400253147467805
1030,0.008400166166918936
1031,0.008400166166918936
1032,0.008400166166918936
1033,0.008400166166918936
1034,0.008400166166918936
1035,0.008400166166918936
1036,0.008400166166918936
1037,0.008400166166918936
1038,0.008400166166918936
1039,0.008400166166918936
1040,0.008400166166918936
1041,0.008400166166918936
1042,0.008400166166918936
1043,0.008400151392034674
1044,0.008400151392034674
1045,0.008400151392034674
1046,0.008400151392034674
1047,0.008400151392034674
1048,0.008400151392034674
1049,0.008400151392034674
1050,0.008400151392034674
1051,0.008400151392034674
1052,0.008400151392034674
1053,0.008400151392034674
1054,0.008400151392034674
1055,0.008400151392034674
1056,0.008400151392034674
1057,0.008400151392034674
1058,0.008400151392034674
1059,0.008400151392034674
1060,0.008400151392034674
1061,0.008400151392034674
1062,0.008400151392034674
1063,0.008400151392034674
1064,0.008400151392034674
1065,0.008400151392034674
1066,0.008400151392034674
1067,0.008400151392034674
1068,0.008399944041202641
1069,0.008399944041202641
1070,0.008399944041202641
1071,0.008399944041202641
1072,0.008399944041202641
1073,0.008399926774065598
1074,0.008399926774065598
1075,0.008399926774065598
1076,0.008399926774065598
1077,0.008399926774065598
1078,0.008399926774065598
1079,0.008399926774065598
1080,0.008399926774065598
1081,0.008399926774065598
1082,0.008399926774065598
1083,0.008399926774065598
1084,0.008399926774065598
1085,0.008399926774065598
1086,0.008399926774065598
1087,0.008399926774065598
1088,0.008399926774065598
1089,0.008399926774065598
1090,0.008399926774065598
1091,0.008399926774065598
1092,0.008395499157596803
1093,0.008395499157596803
1094,0.008395499157596803
1095,0.008395499157596803
1096,0.008395499157596803
1097,0.008395499157596803
1098,0.008395499157596803
1099,0.008395499157596803
1100,0.008395499157596803
1101,0.008395499157596803
1102,0.008395295571072131
1103,0.008395295571072131
1104,0.008395295571072131
1105,0.008395295571072131
1106,0.008395295571072131
1107,0.008395295571072131
1108,0.008395207990178994
1109,0.008395207990178994
1110,0.008395207990178994
1111,0.008395207990178994
1112,0.008395207990178994
1113,0.008395207990178994
1114,0.008395207990178994
1115,0.008395207990178994
1116,0.008395207990178994
1117,0.008395207990178994
1118,0.008395207990178994
1119,0.008395207990178994
1120,0.008395207990178994
1121,0.008395207990178994
1122,0.008395207990178994
1123,0.008395207990178994
1124,0.008395207990178994
1125,0.008395207990178994
1126,0.008395207990178994
1127,0.008395207990178994
1128,0.008395207990178994
1129,0.008395207990178994
1130,0.008395207990178994
1131,0.008395207990178994
1132,0.008395207990178994
1133,0.008395207990178994
1134,0.008395207990178994
1135,0.008395003522513591
1136,0.008395003522513591
1137,0.008395003522513591
1138,0.008395003522513591
1139,0.008395003522513591
1140,0.008395003522513591
1141,0.008395003522513591
1142,0.008395003522513591
1143,0.008395003522513591
1144,0.008395003522513591
1145,0.008395003522513591
1146,0.008395003522513591
1147,0.008395003522513591
1148,0.008395003522513591
1149,0.008395003522513591
1150,0.008395003522513591
1151,0.008395003522513591
1152,0.008395003522513591
1153,0.008395003522513591
1154,0.008395003522513591
1155,0.008395003522513591
1156,0.008395003522513591
1157,0.008395003522513591
1158,0.008395003522513591
1159,0.008395003522513591
1160,0.008395003522513591
1161,0.008395003522513591
1162,0.008395003522513591
1163,0.008395003522513591
1164,0.008395003522513591
1165,0.008395003522513591
1166,0.008395003522513591
1167,0.008395003522513591
1168,0.008395003522513591
1169,0.008395003522513591
1170,0.008395003522513591
1171,0.008395003522513591
1172,0.008395003522513591
1173,0.008395003522513591
1174,0.008395003522513591
1175,0.008395003522513591
1176,0.008395003522513591
1177,0.008395003522513591
1178,0.008395003522513591
1179,0.008395003522513591
1180,0.008395003522513591
1181,0.008394646618046522
1182,0.008394646618046522
1183,0.008394646618046522
1184,0.008394646618046522
1185,0.008394636657296232
1186,0.008394636657296232
1187,0.008394636657296232
1188,0.008394636657296232
1189,0.008394636657296232
1190,0.008394636657296232
1191,0.008394636657296232
1192,0.008394636657296232
1193,0.008394636657296232
1194,0.008394636657296232
1195,0.008394636657296232
1196,0.008394636657296232
1197,0.008394636657296232
1198,0.008394636657296232
1199,0.008394636657296232
1200,0.008394636657296232
1201,0.008394636657296232
1202,0.008394636657296232
1203,0.008394636657296232
1204,0.008394636657296232
1205,0.008394636657296232
1206,0.008394636657296232
1207,0.008394636657296232
1208,0.008394636657296232
1209,0.008394636657296232
1210,0.008394636657296232
1211,0.008394636657296232
1212,0.008394636657296232
1213,0.008394636657296232
1214,0.008394636657296232
1215,0.008394636657296232
1216,0.008394636657296232
1217,0.008394636657296232
1218,0.008394636657296232
1219,0.008394636657296232
1220,0.008394636657296232
1221,0.008394636657296232
1222,0.008394636657296232
1223,0.008394636657296232
1224,0.008394636657296232
1225,0.008394636657296232
1226,0.008394636657296232
1227,0.008394636657296232
1228,0.008394636657296232
1229,0.008394636657296232
1230,0.008394636657296232
1231,0.008394636657296232
1232,0.008394636657296232
1233,0.008394636657296232
1234,0.008394636657296232
1235,0.008394636657296232
1236,0.008394636657296232
1237,0.008394636657296232
1238,0.008394636657296232
1239,0.008394636657296232
1240,0.008394636657296232
1241,0.008394636657296232
1242,0.008394636657296232
1243,0.008394636657296232
1244,0.008390749686809668
1245,0.008390749686809668
1246,0.008390749686809668
1247,0.008390749686809668
